,depa_nombre,muni_nombre,nombre_prestador,codigo_habilitacion,numero_sede,sede_nombre,nits_nit,dv,clase_persona,naju_codigo,naju_nombre,clpr_codigo,clpr_nombre,ese,nivel,caracter,habilitado,grupo_capacidad,coca_codigo,coca_nombre,cantidad,numero_sede_principal,numero_placa,modalidad,modelo,numero_tarjeta,fecha_corte_REPS,direccion,email,telefono,razon_social,fax,gerente,fecha_radicacion,fecha_vencimiento,fecha_cierre,telefono_adicional,email_adicional,rep_legal
8376,Bogotá D.C,BOGOTÁ,CENTRO AUDIOLOGICO ESPECIALIZADO C.A.E S.A.S,1100119799,01,CENTRO AUDIOLOGICO ESPECIALIZADO C.A.E S.A.S,900261398,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,8,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CR 19 C No. 86 - 30 CS 206A - 207A - 207B - 401A - 401B- 401C - 503A - 503B,cae@daudio.co,6170965 6918749 3214686825,CENTRO AUDIOLOGICO ESPECIALIZADO C.A.E S.A.S,,,20090220,20230430,,,,DAVID SANTIAGO AMARILLO TRIVIÑO
8381,Bogotá D.C,BOGOTÁ,FUNDACION MISION SALUD,1100119814,01,FUNDACION MISION SALUD,900243760,7,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 1F N. 29B-29,fundacionmisionsalud@gmail.com,2011134 3004751676,FUNDACION MISION SALUD,,,20090225,20230430,,,,ATILIO MORENO CARRILLO
8385,Bogotá D.C,BOGOTÁ,MEDICINA PODOLOGICA Y REPRESENTACIONES S.A.S SIGLA MEDIPOR S.A.S,1100119826,01,MEDICINA PODOLOGICA Y REPRESENTACIONES S.A.S. SIGLA MEDIPOR S.A.S.,900046734,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AV CRA 58 # 128 B 17,subdirector@piesalud.com,3000999-3107883744,MEDICINA PODOLOGICA Y REPRESENTACIONES S.A.S SIGLA MEDIPOR S.A.S,,,20090227,20230831,,,,MARIO JOSE PEREZ TRIANA
8392,Bogotá D.C,BOGOTÁ,L I SPA VIVIR NEW STETIC I P S LTDA,1100119864,01,L I SPA VIVIR NEW STETIC I P S LTDA,900240675,5,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 53 # 73 62 PI 2,iris_alarcon@hotmail.com,4109574,L I SPA VIVIR NEW STETIC I P S LTDA,6043568,,20090311,20230831,,,,LUIS CARLOS HAMON NARANJO
8396,Bogotá D.C,BOGOTÁ,DIANA MONROY ESTETICA S.A.S,1100119875,01,DIANA MONROY ESTETICA,900268134,4,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 74 # 15-80 INT 2 OFC 602 - 614,dianamonroyestetica@yahoo.com,8017152 3216439,DIANA MONROY ESTETICA S.A.S,,,20090312,20230831,,,,JUAN MANUEL RODRIGUEZ RIVERA
8406,Bogotá D.C,BOGOTÁ,CENTRO DE EXCELENCIA PARA EL MANEJO DE LA DIABETES S.A.S. SIGLA CEMDI SAS,1100119920,03,CENTRO DE EXCELENCIA PARA EL MANEJO DE LA DIABETES S.A.S,900274166,4,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 100 NO. 61 - 18,gerencia@cemdi.net.co,3902449,CENTRO DE EXCELENCIA PARA EL MANEJO DE LA DIABETES S.A.S. SIGLA CEMDI SAS,6299524,,20090330,20240430,,,,Oscar Rincon Covelli
8411,Bogotá D.C,BOGOTÁ,STEM MEDICINA REGENERATIVA S.A.,1100119947,01,STEM MEDICINA REGENERATIVA S.A.S.,830122359,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 113 # 7 - 45 TORRE B OF 702/703 EDIFICIO TELEPORT,laboratorio@bancodecelulas.com,6292991,STEM MEDICINA REGENERATIVA S.A.,2137875,,20090407,20230831,,,,TEODORO MYSLABODSKI LEJTMAN
8426,Bogotá D.C,BOGOTÁ,UNIDAD CLINICA ODONTOLOGICA SANTA LIBRADA SAS,1100120005,01,ODONTOLAY SANTA LIBRADA,900275202,6,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 1 NO. 75 A 38 SUR,lebavenecia@hotmail.com,7617075,UNIDAD CLINICA ODONTOLOGICA SANTA LIBRADA SAS,,,20090427,20230831,,,,LUIS EDUARDO BUITRAGO AVILA
8427,Bogotá D.C,BOGOTÁ,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,1100120008,01,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,900278912,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,3,02,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 15 No. 68 - 31 LC 3,jennynovoabuitrago@hotmail.com,2002002 - 3212010276,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,,,20090428,20230430,,,,JENNY NOVOA BUITRAGO
8428,Bogotá D.C,BOGOTÁ,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,1100120008,02,DANUBIO,900278912,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,5,02,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 56 SUR No 5a-18,jennynovoabuitrago@hotmail.com,5676408,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,,,20090428,20230430,,,,JENNY NOVOA BUITRAGO
8429,Bogotá D.C,BOGOTÁ,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,1100120008,03,MAXDENT QUIROGA,900278912,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,5,02,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CLL 32 SUR No. 19 - 04,jennynovoabuitrago@hotmail.com,2 121600,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,,,20090428,20230430,,,,JENNY NOVOA BUITRAGO
8430,Bogotá D.C,BOGOTÁ,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,1100120008,05,MAXDENT SAN FRANCISCO,900278912,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,4,02,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CRA. 19 D No. 63 - 14 SUR,jennynovoabuitrago@hotmail.com,3005303704,MAXDENT CLINICAS ODONTOLOGICAS S.A.S,,,20090428,20230430,,,,JENNY NOVOA BUITRAGO
8433,Bogotá D.C,BOGOTÁ,CENTRO LASER DE ENFERMEDADES VENOSAS SAS,1100120012,01,CENTRO LASER DE ENFERMEDADES VENOSAS SAS,900252836,6,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,SALAS,25,Procedimientos,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 127 A N 7-53 CONSULTORIO 7007 CLINICA INO,laser.venoso@yahoo.com.co,6185664,CENTRO LASER DE ENFERMEDADES VENOSAS SAS,,,20090429,20230430,,,,DANIEL EDUARDO INDABURU LIZARRALDE
8443,Bogotá D.C,BOGOTÁ,GRUPO MEDICO INCOLGER SAS,1100120044,03,COMPLEJO MEDICO LA ESTRADA,900266533,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CAMAS,32,Salud Mental Adulto,20,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 70 (AV ROJAS) # 66-14,gerente@incolger.com.co,7337824,GRUPO MEDICO INCOLGER SAS,,,20090508,20230430,,,,JONATHAN LOPEZ LOPEZ
8444,Bogotá D.C,BOGOTÁ,GRUPO MEDICO INCOLGER SAS,1100120044,03,COMPLEJO MEDICO LA ESTRADA,900266533,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CAMAS,40,Paciente crónico con ventilador,5,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 70 (AV ROJAS) # 66-14,gerente@incolger.com.co,7337824,GRUPO MEDICO INCOLGER SAS,,,20090508,20230430,,,,JONATHAN LOPEZ LOPEZ
8445,Bogotá D.C,BOGOTÁ,GRUPO MEDICO INCOLGER SAS,1100120044,03,COMPLEJO MEDICO LA ESTRADA,900266533,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,7,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 70 (AV ROJAS) # 66-14,gerente@incolger.com.co,7337824,GRUPO MEDICO INCOLGER SAS,,,20090508,20230430,,,,JONATHAN LOPEZ LOPEZ
8446,Bogotá D.C,BOGOTÁ,GRUPO MEDICO INCOLGER SAS,1100120044,03,COMPLEJO MEDICO LA ESTRADA,900266533,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,SILLAS,37,Salud Mental,10,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 70 (AV ROJAS) # 66-14,gerente@incolger.com.co,7337824,GRUPO MEDICO INCOLGER SAS,,,20090508,20230430,,,,JONATHAN LOPEZ LOPEZ
8449,Bogotá D.C,BOGOTÁ,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,1100120048,01,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,860006848,6,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,,,,SI,CONSULTORIOS,31,Consulta Externa,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 4 # 22 61,ramon.tovar@utadeo.edu.co,2427030,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,2837519,,20090511,20230831,,,,CARLOS URBANO SÁNCHEZ GAITÁN
8452,Bogotá D.C,BOGOTÁ,DENTAL EVIDENCE ODONTOLOGIA ESPECIALIZADA S.A.S.,1100120053,02,DENTAL EVIDENCE FLORESTA,900280797,6,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,2,02,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 95 No 69A -36,dentalevidence@yahoo.com,6001197 - 3143313189,DENTAL EVIDENCE ODONTOLOGIA ESPECIALIZADA S.A.S.,,,20090512,20230430,,,,NELSON ERASMO YANEZ GUTIERREZ
8453,Bogotá D.C,BOGOTÁ,medinatural ips sas,1100120054,01,RELIVE MD BOGOTA,900282366,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Carrera 29 no 39 - 05 Piso 1,contabilidadmedinaturalips12@gmail.com,7025503,medinatural ips sas,,,20121211,20240430,,,,LAURA VALENTINA PEREZ RUIZ
8454,Bogotá D.C,BOGOTÁ,medinatural ips sas,1100120054,01,RELIVE MD BOGOTA,900282366,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SALAS,25,Procedimientos,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Carrera 29 no 39 - 05 Piso 1,contabilidadmedinaturalips12@gmail.com,7025503,medinatural ips sas,,,20121211,20240430,,,,LAURA VALENTINA PEREZ RUIZ
8455,Bogotá D.C,BOGOTÁ,SERVICIOS MEDICOS VITAL HEALTH S.A.S,1100120057,01,SERVICIOS MEDICOS VITAL HEALTH S.A.S.,900282039,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 30 No 17 70,smvitalhealth@gmail.com,7447462,Servicios Medicos Vital Health S.A.S,7447462,,20090514,20230831,,,,NIDIA JUDITH LEMUS MOLINA
8469,Bogotá D.C,BOGOTÁ,DELOITTE & TOUCHE LTDA SIGLAS D & T LTDA,1100120103,01,DELOITTE & TOUCHE LTDA,860005813,4,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Carrera 7 # 74 - 09 Torre B Piso 4 Consultorio Único,aotalora@deloitte.com,4262000 Ext 1803,DELOITTE & TOUCHE LTDA,,,20171201,20230430,,,,CESAR TECSEN CHENG VARGAS
8490,Bogotá D.C,BOGOTÁ,INVERMUNDO S.A,1100120152,01,CLINICA APRAEZ,900274280,6,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,3,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,TRANSVERSAL 60 N. 115-58 TORRE A CONSULTORIO 305,DAYAN@REDELECSERVICIO.COM.CO,6247389 6243894,INVERMUNDO S.A,,,20090617,20230831,,,,OSKAR DAYAN APRAEZ CALDERON
8491,Bogotá D.C,BOGOTÁ,INVERMUNDO S.A,1100120152,03,ODONTOLOGIA ESTETICA LA MARIA,900274280,6,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,3,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CRA 11 188 72 LC 11,dayan@redelecservicio.com.co,6727585 6727586 5109896,INVERMUNDO S.A,,,20090617,20230831,,,,OSKAR DAYAN APRAEZ CALDERON
8492,Bogotá D.C,BOGOTÁ,INTERVISUAL ÓPTICA S.A.S.,1100120154,01,INTERVISUAL OPTICA S.A.S.,900278717,0,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 162 No 7 G-55 LC 1,intervisualoptica@gmail.com,6745508,INTERVISUAL ÓPTICA S.A.S.,6745508,,20090617,20230831,,,,MARTHA ROCÍO VARGAS PÉREZ
8495,Bogotá D.C,BOGOTÁ,DIANTHE S.A.S.,1100120157,01,DIANTHE SAS,900279906,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,2,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CARRERA 71B 54 11,luis.jaramillo@clinicasdianthe.com,(571) 2955960,DIANTHE S.A.S.,(571) 3003415,,20090619,20230831,,,,LUIS FERNANDO JARAMILLO DAVILA
8499,Bogotá D.C,BOGOTÁ,CENTRO DE RECONOCIMIENTO DE BOGOTA LIMITADA SIGLAS CERTIBOGOTA Ltda.,1100120163,01,CERTIBOGOTA,900292945,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,4,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 80 # 70 F -65 Piso 2,ipscertibogota@hotmail.com,3202424-3017553711,CENTRO DE RECONOCIMIENTO DE BOGOTA LIMITADA SIGLAS CERTIBOGOTA Ltda.,,,20090624,20230831,,,,JUANA DE JESUS SANTIAGO JIMENEZ
8505,Bogotá D.C,BOGOTÁ,3M COLOMBIA S.A.,1100120173,01,3M COLOMBIA,860002693,3,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AV EL DORADO #75-93,smuran@mmm.com,(571) 4161666,3M COLOMBIA S.A.,(571) 4161677,,20090626,20230831,,,,Ana Maria Noreña Ocampo
8507,Bogotá D.C,BOGOTÁ,ORTOPEDICA CHAPINERO E.U.,1100120179,01,ORTOPEDICA CHAPINERO E.U.,900180348,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,3,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CRA 15 # 54 - 47,ortopedicachapinero@gmail.com,2492125,ORTOPEDICA CHAPINERO E.U.,3105871,,20090701,20230430,,,,doris valencia valencia
8526,Bogotá D.C,BOGOTÁ,SERVICIOS OFTALMOLOGICOS OFTALMOCENTER LTDA SIGLA OFTALMOCENTER LTDA,1100120213,01,SERVICIOS OFTALMOLOGICOS OFTALMOCENTER LTDA SIGLA OFTALMOCENTER LTDA,900159763,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,3,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,"CL 97 No. 23 37 CONS 307, 703, 704, 721",gerencia@oftalmocenter.com.co,7513449-6217273,SERVICIOS OFTALMOLOGICOS OFTALMOCENTER LTDA SIGLA OFTALMOCENTER LTDA,7513449,,20090707,20240430,,,,DORA CAROLINA ORDUY REY
8532,Bogotá D.C,BOGOTÁ,INTEGRAL ODONTOLOGIA AVANZADA LTDA,1100120230,01,INTEGRAL ODONTOLOGIA AVANZADA LTDA,900259550,7,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 17#106 16,juancarlosjaramillo@odontoavanzada.com,6014858/6298157,INTEGRAL ODONTOLOGIA AVANZADA LTDA,,,20090610,20240430,,,,HORTENCIA LUCIA GARCIA QUINTERO
8533,Bogotá D.C,BOGOTÁ,IPS ESPECIALIZADA S.A.,1100120231,04,IPS PLAZA CLARO BOGOTA,900293923,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,7,04,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 68 A # 24B 10 CC Plaza Claro TO 3 PI 6 OF 4,calidad@ipsespecializada.com.co,3113010699,IPS ESPECIALIZADA S.A.,,,20090710,20230831,,,,ADRIANA MARIA ARDILA BOLIVAR
8534,Bogotá D.C,BOGOTÁ,IPS ESPECIALIZADA S.A.,1100120231,04,IPS PLAZA CLARO BOGOTA,900293923,4,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,SALAS,25,Procedimientos,2,04,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 68 A # 24B 10 CC Plaza Claro TO 3 PI 6 OF 4,calidad@ipsespecializada.com.co,3113010699,IPS ESPECIALIZADA S.A.,,,20090710,20230831,,,,ADRIANA MARIA ARDILA BOLIVAR
8537,Bogotá D.C,BOGOTÁ,MEGA ASISTENCIA COMPAÑÍA DE ASISTENCIA SERVICIOS Y ASESORIA LIMITADA,1100120239,01,MEGA ASISTENCIA COMPAÑIA DE ASISTENCIA SERVICIOS Y ASESORIA LIMITADA,800222820,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AC 127 # 20 78 OF 628 - 606,fernando.rodriguez@megasistencia.com,TEL. 2595500,MEGA ASISTENCIA COMPAÑÍA DE ASISTENCIA SERVICIOS Y ASESORIA LIMITADA,FAX. 2595500,,20090713,20230831,,,,FERNANDO ANTONIO RODRIGUEZ DUARTE
8540,Bogotá D.C,BOGOTÁ,SOLUCIONES MEDICAS EMPRESARIALES LIMITADA SOMEDE LTDA,1100120249,01,SOLUCIONES MEDICAS EMPRESARIALES LIMITADA SOMEDE LTDA,900146367,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,3,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,calle 41 nº 21-29,gerencia@somedelimitada.com,2875705,SOLUCIONES MEDICAS EMPRESARIALES LIMITADA SOMEDE LTDA,,,20090715,20230831,,,,LORENA POLO TORRES
8541,Bogotá D.C,BOGOTÁ,CORPOLINEA EU,1100120251,01,CORPOLINEA EU,900295612,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 24 # 81-93,paezmanuel@hotmail.com,2636075,CORPOLINEA EU,,,20090715,20230831,,,,MANUEL PAEZ MALAGON
8542,Bogotá D.C,BOGOTÁ,CORPOLINEA EU,1100120251,01,CORPOLINEA EU,900295612,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,SALAS,46,Sala de Cirugía,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 24 # 81-93,paezmanuel@hotmail.com,2636075,CORPOLINEA EU,,,20090715,20230831,,,,MANUEL PAEZ MALAGON
8544,Bogotá D.C,BOGOTÁ,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,1100120256,01,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,900170405,2,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 12 # 71 19,MEDICALPROTECTION@GMAIL.COM,2179150-2485752,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,,,20090715,20230831,,,,JOSE LUIS BUITRAGO REDONDO
8545,Bogotá D.C,BOGOTÁ,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,1100120256,02,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,900170405,2,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 71 # 13-63,medicalprotection@gmail.com,7953260/ 7953269,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,,,20090715,20230831,,,,JOSE LUIS BUITRAGO REDONDO
8546,Bogotá D.C,BOGOTÁ,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,1100120256,02,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,900170405,2,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,UNIDAD MOVIL,64,Unidad Móvil,1,01,sub123,TERRESTRE,2016,segun requerimiento,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 71 # 13-63,medicalprotection@gmail.com,7953260/ 7953269,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,,,20090715,20230831,,,,JOSE LUIS BUITRAGO REDONDO
8547,Bogotá D.C,BOGOTÁ,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,1100120256,03,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,900170405,2,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Carrera 60 No. 5C 21,gerencia@medicalprotection.com.co,7953260 EXT 1001/02/03 1201,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,,,20090715,20230831,,,,JOSE LUIS BUITRAGO REDONDO
8548,Bogotá D.C,BOGOTÁ,PROSERVANDA SG-SST S.A.S,1100120257,01,PROSERVANDA SG-SST S.A.S,830129499,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,4,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,DIAGONAL 45D N. 20 - 22 PISO 1,calidadproservandasgssts.a.s@gmail.com,5103431,PROSERVANDA SG-SST S.A.S,5103431,,20090716,20230831,,,,GERMAN RICARDO CHAVES ISAZA
8559,Bogotá D.C,BOGOTÁ,CENTRO OPTICO MAVER E U,1100120280,01,CENTRO OPTICO MAVER,900300467,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AV CARACAS # 1 13 consultorio 115,magver68@hotmail.com,4087837,CENTRO OPTICO MAVER E U,,,20090723,20230831,,,,MARIA MAGDALENA BONILLA USECHE
8567,Bogotá D.C,BOGOTÁ,NOVASENS CLINICA SUIZA ANTIEDAD LTDA. SIGLA NOVASENS LTDA.,1100120306,01,NOVASENS CLINICA SUIZA ANTIEDAD LTDA. SIGLA NOVASENS LTDA.,900213323,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Av Calle 127 No. 19 A-44 CONS 601 602,info@novasens.com.co,7038651,NOVASENS CLINICA SUIZA ANTI-EDAD LTDA.,7038655,,20090730,20230831,,,,ALDEMAR ACOSTA CHAVES
8582,Bogotá D.C,BOGOTÁ,MEDIMETRIA ESPECIALIZADA LIMITADA,1100120336,01,MEDIMETRIA ESPECIALIZADA 1,900304190,1,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,,,,SI,CONSULTORIOS,31,Consulta Externa,3,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 68 N° 23-17 Piso 1,info@medimetria.com,8050951 7021598,MEDIMETRIA ESPECIALIZADA LIMITADA,,,20141229,20230831,,,,JAIME ORLANDO SALAZAR CHAVES
8584,Bogotá D.C,BOGOTÁ,BOSTON MEDICAL CARE SAS IPS,1100120342,03,CENTRO ESPECIALIZADO EN EL CUIDADO DE HERIDAS Y OSTOMIAS,900301238,2,JURIDICO,1,Privada,1,Instituciones - IPS,,,,SI,CONSULTORIOS,31,Consulta Externa,10,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 82 No 18 - 27 y 31,juan.monroy@convatec.com,3161310 - 3132789694,Boston Medical Care IPS SAS,2749424,,20090814,20230831,,,,Constanza Susana Cabrera Cadena
8598,Bogotá D.C,BOGOTÁ,LINEA DE VIDA LTDA,1100120375,01,LINEA DE VIDA LTDA BASE,900133753,3,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,NO,,,SI,AMBULANCIAS,15,Básica,1,01,DGQ244,TERRESTRE,2013,10006766023,Fecha corte REPS: Sep 19 2022 2:23PM,CL 63 # 71 B 02 PISO 1,marcela.sanchez@lineadevida.com.co,7868160 Ext 2020- 3043504622,LINEA DE VIDA LTDA,,,20090824,20240430,,,,DIEGO DLEON GARCIA URQUIJO
8599,Bogotá D.C,BOGOTÁ,LINEA DE VIDA LTDA,1100120375,01,LINEA DE VIDA LTDA BASE,900133753,3,JURIDICO,1,Privada,3,Transporte Especial de Pacientes,NO,,,SI,AMBULANCIAS,15,Básica,1,01,DGQ249,TERRESTRE,2013,10006765908,Fecha corte REPS: Sep 19 2022 2:23PM,CL 63 # 71 B 02 PISO 1,marcela.sanchez@lineadevida.com.co,7868160 Ext 2020- 3043504622,LINEA DE VIDA LTDA,,,20090824,20240430,,,,DIEGO DLEON GARCIA URQUIJO
